Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2017,7,1 ,,,,,s/p,s/p
2017,7,2 ,,,,,4.6,4.6
2017,7,3 ,,,,,7.9,12.5
2017,7,4 ,,,,,16.2,28.7
2017,7,5 ,,,,,6.4,35.1
2017,7,6 ,,,,,s/p,35.1
2017,7,7 ,,,,,s/p,35.1
2017,7,8 ,,,,,10.8,45.9
2017,7,9 ,,,,,s/p,45.9
2017,7,10 ,,,,,s/p,45.9
2017,7,11 ,,,,,s/p,45.9
2017,7,12 ,,,,,23.5,69.4
2017,7,13 ,,,,,28.1,97.5
2017,7,14 ,,,,,26.4,123.9
2017,7,15 ,,,,,2.1,126.0
2017,7,16 ,,,,,s/p,126.0
2017,7,17 ,,,,,s/p,126.0
2017,7,18 ,,,,,s/p,126.0
2017,7,19 ,,,,,s/p,126.0
2017,7,20 ,,,,,s/p,126.0
2017,7,21 ,,,,,s/p,126.0
2017,7,22 ,,,,,9.5,135.5
2017,7,23 ,,,,,s/p,135.5
2017,7,24 ,,,,,s/p,135.5
2017,7,25 ,,,,,s/p,135.5
2017,7,26 ,,,,,s/p,135.5
2017,7,27 ,,,,,3.4,138.9
2017,7,28 ,,,,,6.8,145.7
2017,7,29 ,,,,,s/p,145.7
2017,7,30 ,,,,,s/p,145.7
2017,7,31 ,,,,,s/p,145.7
