Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2020,12,1,.,.,.,.,.
2020,12,2,.,.,.,.,.
2020,12,3,.,.,.,.,.
2020,12,4,.,.,.,.,.
2020,12,5,.,.,.,.,.
2020,12,6,.,.,.,.,.
2020,12,7,.,.,.,.,.
2020,12,8,.,.,.,.,.
2020,12,9,.,.,.,.,.
2020,12,10,.,.,.,.,.
2020,12,11,.,.,.,.,.
2020,12,12,.,.,.,.,.
2020,12,13,.,.,.,.,.
2020,12,14,.,.,.,.,.
2020,12,15,.,.,.,.,.
2020,12,16,.,.,.,.,.
2020,12,17,.,.,.,.,.
2020,12,18,.,.,.,.,.
2020,12,19,.,.,.,.,.
2020,12,20,.,.,.,.,.
2020,12,21,.,.,.,.,.
2020,12,22,13.1,18.5,15.8,16.7,4
2020,12,23,12.5,19.7,15.0,15.2,23
2020,12,24,8.8,27.4,15.1,15.9,23
2020,12,25,5.2,27.4,16.0,16.2,23
2020,12,26,13.0,18.7,15.2,15.0,23
2020,12,27,12.9,21.4,15.8,15.8,24
2020,12,28,10.3,19.4,15.0,15.1,23
2020,12,29,12.6,24.0,17.0,17.3,23
2020,12,30,5.8,30.0,18.1,18.3,23
2020,12,31,5.0,25.1,15.2,15.3,23
