Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2017,8,1 ,,,,,s/p,s/p
2017,8,2 ,,,,,s/p,s/p
2017,8,3 ,,,,,s/p,s/p
2017,8,4 ,,,,,s/p,s/p
2017,8,5 ,,,,,s/p,s/p
2017,8,6 ,,,,,s/p,s/p
2017,8,7 ,,,,,s/p,s/p
2017,8,8 ,,,,,s/p,s/p
2017,8,9 ,,,,,35.3,35.3
2017,8,10 ,,,,,8.2,43.5
2017,8,11 ,,,,,4.8,48.3
2017,8,12 ,,,,,s/p,48.3
2017,8,13 ,,,,,8.3,56.6
2017,8,14 ,,,,,s/p,56.6
2017,8,15 ,,,,,s/p,56.6
2017,8,16 ,,,,,s/p,56.6
2017,8,17 ,,,,,s/p,56.6
2017,8,18 ,,,,,17.9,74.5
2017,8,19 ,,,,,s/p,74.5
2017,8,20 ,,,,,s/p,74.5
2017,8,21 ,,,,,s/p,74.5
2017,8,22 ,,,,,20.0,94.5
2017,8,23 ,,,,,0.8,95.3
2017,8,24 ,,,,,s/p,95.3
2017,8,25 ,,,,,8.9,104.2
2017,8,26 ,,,,,s/p,104.2
2017,8,27 ,,,,,s/p,104.2
2017,8,28 ,,,,,15.2,119.4
2017,8,29 ,,,,,s/p,119.4
2017,8,30 ,,,,,s/p,119.4
2017,8,31 ,,,,,s/p,119.4
