Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2010,5,1 ,s/p,0.0,0.4,s/p,0.4,0.4
2010,5,2 ,s/p,s/p,s/p,s/p,s/p,0.4
2010,5,3 ,s/p,0.0,0.0,s/p,0.0,0.4
2010,5,4 ,s/p,s/p,s/p,s/p,s/p,0.4
2010,5,5 ,0.0,1.6,0.6,0.4,2.6,3.0
2010,5,6 ,0.4,s/p,s/p,s/p,0.4,3.4
2010,5,7 ,0.0,0.0,s/p,s/p,0.0,3.4
2010,5,8 ,s/p,s/p,s/p,s/p,s/p,3.4
2010,5,9 ,s/p,s/p,s/p,s/p,s/p,3.4
2010,5,10 ,s/p,0.2,s/p,s/p,0.2,3.6
2010,5,11 ,0.0,3.0,s/p,s/p,3.0,6.6
2010,5,12 ,1.8,s/p,s/p,s/p,1.8,8.4
2010,5,13 ,s/p,s/p,s/p,s/p,s/p,8.4
2010,5,14 ,s/p,s/p,0.2,1.2,1.4,9.8
2010,5,15 ,s/p,s/p,s/p,s/p,s/p,9.8
2010,5,16 ,s/p,s/p,0.0,s/p,0.0,9.8
2010,5,17 ,s/p,s/p,s/p,0.0,0.0,9.8
2010,5,18 ,s/p,0.1,0.3,0.3,0.7,10.5
2010,5,19 ,s/p,s/p,0.0,0.1,0.1,10.6
2010,5,20 ,s/p,s/p,s/p,s/p,s/p,10.6
2010,5,21 ,s/p,s/p,s/p,s/p,s/p,10.6
2010,5,22 ,s/p,s/p,s/p,4.0,4.0,14.6
2010,5,23 ,0.0,s/p,1.3,0.7,2.0,16.6
2010,5,24 ,0.0,s/p,s/p,s/p,0.0,16.6
2010,5,25 ,s/p,s/p,s/p,0.1,0.1,16.7
2010,5,26 ,s/p,s/p,s/p,s/p,s/p,16.7
2010,5,27 ,s/p,s/p,0.5,s/p,0.5,17.2
2010,5,28 ,s/p,s/p,s/p,s/p,s/p,17.2
2010,5,29 ,3.8,0.0,s/p,s/p,3.8,21.0
2010,5,30 ,s/p,s/p,0.0,0.0,0.0,21.0
2010,5,31 ,s/p,s/p,s/p,s/p,s/p,21.0
