Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,4,1 ,0.0,s/p,s/p,s/p,0.0,0.0
2020,4,2 ,s/p,0.0,0.0,s/p,0.0,0.0
2020,4,3 ,s/p,0.2,s/p,0.2,0.4,0.4
2020,4,4 ,6.6,3.2,0.0,0.2,10.0,10.4
2020,4,5 ,s/p,s/p,s/p,s/p,s/p,10.4
2020,4,6 ,s/p,s/p,s/p,0.0,0.0,10.4
2020,4,7 ,0.0,0.2,s/p,s/p,0.2,10.6
2020,4,8 ,s/p,s/p,s/p,0.0,0.0,10.6
2020,4,9 ,s/p,s/p,s/p,s/p,s/p,10.6
2020,4,10 ,s/p,0.0,s/p,s/p,0.0,10.6
2020,4,11 ,0.2,s/p,0.0,0.0,0.2,10.8
2020,4,12 ,s/p,s/p,s/p,s/p,s/p,10.8
2020,4,13 ,s/p,s/p,s/p,s/p,s/p,10.8
2020,4,14 ,s/p,s/p,s/p,s/p,s/p,10.8
2020,4,15 ,s/p,s/p,s/p,s/p,s/p,10.8
2020,4,16 ,s/p,1.2,0.4,s/p,1.6,12.4
2020,4,17 ,s/p,s/p,0.0,s/p,0.0,12.4
2020,4,18 ,0.0,s/p,s/p,0.0,0.0,12.4
2020,4,19 ,s/p,s/p,s/p,s/p,s/p,12.4
2020,4,20 ,s/p,0.0,s/p,s/p,0.0,12.4
2020,4,21 ,s/p,s/p,s/p,s/p,s/p,12.4
2020,4,22 ,s/p,s/p,s/p,s/p,s/p,12.4
2020,4,23 ,s/p,s/p,s/p,s/p,s/p,12.4
2020,4,24 ,s/p,s/p,s/p,s/p,s/p,12.4
2020,4,25 ,s/p,s/p,s/p,s/p,s/p,12.4
2020,4,26 ,s/p,s/p,s/p,s/p,s/p,12.4
2020,4,27 ,s/p,s/p,s/p,s/p,s/p,12.4
2020,4,28 ,s/p,s/p,s/p,0.0,0.0,12.4
2020,4,29 ,0.0,1.2,0.0,s/p,1.2,13.6
2020,4,30 ,s/p,s/p,s/p,s/p,s/p,13.6
