Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2011,1,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2011,1,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2011,1,3 ,1.2,0.6,s/p,s/p,1.8,1.8
2011,1,4 ,s/p,s/p,s/p,s/p,s/p,1.8
2011,1,5 ,s/p,s/p,s/p,s/p,s/p,1.8
2011,1,6 ,1.4,0.0,0.0,s/p,1.4,3.2
2011,1,7 ,s/p,s/p,s/p,s/p,s/p,3.2
2011,1,8 ,s/p,s/p,s/p,s/p,s/p,3.2
2011,1,9 ,s/p,s/p,0.0,0.2,0.2,3.4
2011,1,10 ,s/p,s/p,s/p,0.0,0.0,3.4
2011,1,11 ,0.0,s/p,s/p,s/p,0.0,3.4
2011,1,12 ,s/p,0.6,6.8,0.2,7.6,11.0
2011,1,13 ,s/p,s/p,s/p,s/p,s/p,11.0
2011,1,14 ,0.2,3.4,1.0,s/p,4.6,15.6
2011,1,15 ,s/p,0.8,s/p,s/p,0.8,16.4
2011,1,16 ,s/p,0.0,s/p,s/p,0.0,16.4
2011,1,17 ,s/p,s/p,0.0,1.8,1.8,18.2
2011,1,18 ,8.2,0.2,0.0,s/p,8.4,26.6
2011,1,19 ,1.0,s/p,s/p,s/p,1.0,27.6
2011,1,20 ,s/p,s/p,3.0,0.2,3.2,30.8
2011,1,21 ,2.2,1.6,s/p,0.2,4.0,34.8
2011,1,22 ,0.6,4.4,0.2,s/p,5.2,40.0
2011,1,23 ,s/p,s/p,s/p,s/p,s/p,40.0
2011,1,24 ,0.4,2.8,s/p,s/p,3.2,43.2
2011,1,25 ,0.2,s/p,s/p,s/p,0.2,43.4
2011,1,26 ,s/p,s/p,s/p,0.2,0.2,43.6
2011,1,27 ,5.4,1.0,s/p,s/p,6.4,50.0
2011,1,28 ,0.2,0.2,s/p,s/p,0.4,50.4
2011,1,29 ,s/p,s/p,s/p,s/p,s/p,50.4
2011,1,30 ,s/p,s/p,s/p,s/p,s/p,50.4
2011,1,31 ,s/p,s/p,s/p,0.0,0.0,50.4
