Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2019,5,1 ,4.6,3.1,7.3,15.2,30.2,30.2
2019,5,2 ,17.1,2.8,22.4,15.5,57.8,88.0
2019,5,3 ,4.3,1.3,18.1,2.5,26.2,114.2
2019,5,4 ,s/p,s/p,0.6,2.1,2.7,116.9
2019,5,5 ,s/p,s/p,0.2,0.1,0.3,117.2
2019,5,6 ,0.1,s/p,s/p,s/p,0.1,117.3
2019,5,7 ,s/p,s/p,s/p,0.1,0.1,117.4
2019,5,8 ,s/p,s/p,s/p,8.0,8.0,125.4
2019,5,9 ,5.4,s/p,s/p,s/p,5.4,130.8
2019,5,10 ,s/p,s/p,s/p,s/p,s/p,130.8
2019,5,11 ,0.1,1.2,4.1,0.1,5.5,136.3
2019,5,12 ,1.2,4.1,s/p,0.1,5.4,141.7
2019,5,13 ,s/p,s/p,s/p,s/p,s/p,141.7
2019,5,14 ,s/p,s/p,s/p,s/p,s/p,141.7
2019,5,15 ,s/p,s/p,s/p,s/p,s/p,141.7
2019,5,16 ,s/p,4.9,15.2,12.5,32.6,174.3
2019,5,17 ,s/p,s/p,s/p,0.1,0.1,174.4
2019,5,18 ,s/p,s/p,s/p,s/p,s/p,174.4
2019,5,19 ,s/p,s/p,4.1,s/p,4.1,178.5
2019,5,20 ,s/p,s/p,s/p,s/p,s/p,178.5
2019,5,21 ,s/p,s/p,s/p,s/p,s/p,178.5
2019,5,22 ,s/p,s/p,s/p,s/p,s/p,178.5
2019,5,23 ,s/p,s/p,s/p,s/p,s/p,178.5
2019,5,24 ,s/p,s/p,s/p,s/p,s/p,178.5
2019,5,25 ,s/p,s/p,s/p,s/p,s/p,178.5
2019,5,26 ,0.8,s/p,s/p,s/p,0.8,179.3
2019,5,27 ,s/p,s/p,0.1,1.1,1.2,180.5
2019,5,28 ,0.1,s/p,s/p,2.9,3.0,183.5
2019,5,29 ,13.9,8.7,19.6,13.0,55.2,238.7
2019,5,30 ,5.6,s/p,0.1,12.9,18.6,257.3
2019,5,31 ,10.2,33.7,s/p,13.4,57.3,314.6
