Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2015,7,1 ,s/p,s/p,s/p,0.0,0.0,0.0
2015,7,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2015,7,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2015,7,4 ,s/p,s/p,8.6,5.4,14.0,14.0
2015,7,5 ,1.2,s/p,1.8,0.6,3.6,17.6
2015,7,6 ,0.0,s/p,s/p,s/p,0.0,17.6
2015,7,7 ,s/p,s/p,4.8,6.8,11.6,29.2
2015,7,8 ,5.0,1.8,0.2,s/p,7.0,36.2
2015,7,9 ,0.4,0.2,s/p,s/p,0.6,36.8
2015,7,10 ,s/p,0.0,0.2,0.8,1.0,37.8
2015,7,11 ,8.2,10.8,1.2,7.8,28.0,65.8
2015,7,12 ,0.2,s/p,s/p,s/p,0.2,66.0
2015,7,13 ,s/p,4.4,s/p,s/p,4.4,70.4
2015,7,14 ,s/p,s/p,s/p,5.6,5.6,76.0
2015,7,15 ,6.8,0.8,0.6,s/p,8.2,84.2
2015,7,16 ,s/p,s/p,s/p,s/p,s/p,84.2
2015,7,17 ,s/p,7.0,3.4,s/p,10.4,94.6
2015,7,18 ,s/p,s/p,s/p,12.4,12.4,107.0
2015,7,19 ,0.4,s/p,s/p,s/p,0.4,107.4
2015,7,20 ,s/p,s/p,s/p,s/p,s/p,107.4
2015,7,21 ,s/p,s/p,s/p,s/p,s/p,107.4
2015,7,22 ,s/p,s/p,s/p,s/p,s/p,107.4
2015,7,23 ,s/p,s/p,s/p,s/p,s/p,107.4
2015,7,24 ,s/p,s/p,s/p,0.0,0.0,107.4
2015,7,25 ,0.0,0.0,s/p,0.2,0.2,107.6
2015,7,26 ,4.8,9.4,1.6,5.0,20.8,128.4
2015,7,27 ,s/p,s/p,s/p,s/p,s/p,128.4
2015,7,28 ,0.4,s/p,s/p,s/p,0.4,128.8
2015,7,29 ,s/p,s/p,0.0,8.4,8.4,137.2
2015,7,30 ,6.6,s/p,1.0,s/p,7.6,144.8
2015,7,31 ,s/p,s/p,1.4,18.8,20.2,165.0
