Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2017,2,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2017,2,2 ,s/p,s/p,s/p,0.1,0.1,0.1
2017,2,3 ,2.3,19.4,0.1,0.1,21.9,22.0
2017,2,4 ,s/p,s/p,s/p,s/p,s/p,22.0
2017,2,5 ,s/p,s/p,s/p,s/p,s/p,22.0
2017,2,6 ,s/p,s/p,s/p,s/p,s/p,22.0
2017,2,7 ,s/p,s/p,s/p,s/p,s/p,22.0
2017,2,8 ,s/p,s/p,s/p,0.1,0.1,22.1
2017,2,9 ,s/p,s/p,s/p,s/p,s/p,22.1
2017,2,10 ,s/p,s/p,s/p,0.1,0.1,22.2
2017,2,11 ,s/p,s/p,s/p,0.1,0.1,22.3
2017,2,12 ,s/p,s/p,s/p,s/p,s/p,22.3
2017,2,13 ,s/p,s/p,s/p,s/p,s/p,22.3
2017,2,14 ,s/p,s/p,s/p,0.1,0.1,22.4
2017,2,15 ,s/p,s/p,s/p,s/p,s/p,22.4
2017,2,16 ,11.0,3.1,s/p,0.1,14.2,36.6
2017,2,17 ,s/p,2.2,0.2,13.3,15.7,52.3
2017,2,18 ,0.3,0.7,s/p,s/p,1.0,53.3
2017,2,19 ,s/p,0.1,s/p,s/p,0.1,53.4
2017,2,20 ,s/p,s/p,s/p,0.2,0.2,53.6
2017,2,21 ,s/p,s/p,s/p,s/p,s/p,53.6
2017,2,22 ,s/p,s/p,s/p,s/p,s/p,53.6
2017,2,23 ,s/p,s/p,s/p,s/p,s/p,53.6
2017,2,24 ,s/p,s/p,s/p,s/p,s/p,53.6
2017,2,25 ,s/p,s/p,s/p,0.1,0.1,53.7
2017,2,26 ,s/p,s/p,s/p,s/p,s/p,53.7
2017,2,27 ,s/p,s/p,s/p,s/p,s/p,53.7
2017,2,28 ,3.3,16.2,0.5,s/p,20.0,73.7
