Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2010,5,1 ,,,,,s/p,s/p
2010,5,2 ,,,,,s/p,s/p
2010,5,3 ,,,,,6.5,6.5
2010,5,4 ,,,,,1.0,7.5
2010,5,5 ,,,,,54.0,61.5
2010,5,6 ,,,,,2.0,63.5
2010,5,7 ,,,,,s/p,63.5
2010,5,8 ,,,,,s/p,63.5
2010,5,9 ,,,,,s/p,63.5
2010,5,10 ,,,,,s/p,63.5
2010,5,11 ,,,,,s/p,63.5
2010,5,12 ,,,,,s/p,63.5
2010,5,13 ,,,,,s/p,63.5
2010,5,14 ,,,,,s/p,63.5
2010,5,15 ,,,,,s/p,63.5
2010,5,16 ,,,,,s/p,63.5
2010,5,17 ,,,,,s/p,63.5
2010,5,18 ,,,,,3.5,67.0
2010,5,19 ,,,,,11.5,78.5
2010,5,20 ,,,,,s/p,78.5
2010,5,21 ,,,,,s/p,78.5
2010,5,22 ,,,,,s/p,78.5
2010,5,23 ,,,,,2.5,81.0
2010,5,24 ,,,,,6.0,87.0
2010,5,25 ,,,,,17.0,104.0
2010,5,26 ,,,,,s/p,104.0
2010,5,27 ,,,,,s/p,104.0
2010,5,28 ,,,,,s/p,104.0
2010,5,29 ,,,,,s/p,104.0
2010,5,30 ,,,,,s/p,104.0
2010,5,31 ,,,,,s/p,104.0
