Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2019,5,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,5,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,5,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,5,4 ,s/p,s/p,0.4,s/p,0.4,0.4
2019,5,5 ,s/p,s/p,s/p,s/p,s/p,0.4
2019,5,6 ,s/p,s/p,s/p,s/p,s/p,0.4
2019,5,7 ,0.2,s/p,s/p,s/p,0.2,0.6
2019,5,8 ,s/p,s/p,s/p,s/p,s/p,0.6
2019,5,9 ,s/p,s/p,s/p,s/p,s/p,0.6
2019,5,10 ,0.1,3.3,0.6,0.1,4.1,4.7
2019,5,11 ,s/p,s/p,13.8,12.0,25.8,30.5
2019,5,12 ,1.4,0.9,0.7,s/p,3.0,33.5
2019,5,13 ,s/p,3.7,s/p,s/p,3.7,37.2
2019,5,14 ,s/p,s/p,s/p,s/p,s/p,37.2
2019,5,15 ,s/p,0.3,0.2,s/p,0.5,37.7
2019,5,16 ,s/p,s/p,0.1,s/p,0.1,37.8
2019,5,17 ,1.3,s/p,s/p,0.8,2.1,39.9
2019,5,18 ,0.7,0.4,s/p,s/p,1.1,41.0
2019,5,19 ,s/p,0.1,s/p,s/p,0.1,41.1
2019,5,20 ,s/p,s/p,s/p,s/p,s/p,41.1
2019,5,21 ,s/p,s/p,s/p,s/p,s/p,41.1
2019,5,22 ,3.4,3.8,4.2,0.7,12.1,53.2
2019,5,23 ,0.1,9.0,9.5,0.1,18.7,71.9
2019,5,24 ,s/p,s/p,s/p,s/p,s/p,71.9
2019,5,25 ,s/p,s/p,s/p,s/p,s/p,71.9
2019,5,26 ,s/p,s/p,s/p,s/p,s/p,71.9
2019,5,27 ,s/p,s/p,s/p,s/p,s/p,71.9
2019,5,28 ,s/p,s/p,s/p,s/p,s/p,71.9
2019,5,29 ,s/p,s/p,s/p,s/p,s/p,71.9
2019,5,30 ,s/p,s/p,s/p,s/p,s/p,71.9
2019,5,31 ,s/p,s/p,1.9,2.3,4.2,76.1
