Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2017,10,1 ,0.2,0.3,s/p,0.1,0.6,0.6
2017,10,2 ,0.1,0.1,0.1,s/p,0.3,0.9
2017,10,3 ,,0.1,s/p,0.1,0.2,1.1
2017,10,4 ,s/p,0.1,s/p,0.1,0.2,1.3
2017,10,5 ,s/p,s/p,0.1,s/p,0.1,1.4
2017,10,6 ,0.1,s/p,s/p,0.1,0.2,1.6
2017,10,7 ,s/p,s/p,0.1,s/p,0.1,1.7
2017,10,8 ,s/p,s/p,0.1,s/p,0.1,1.8
2017,10,9 ,s/p,s/p,0.1,s/p,0.1,1.9
2017,10,10 ,s/p,s/p,0.1,s/p,0.1,2.0
2017,10,11 ,s/p,s/p,s/p,0.1,0.1,2.1
2017,10,12 ,s/p,s/p,s/p,s/p,s/p,2.1
2017,10,13 ,0.1,s/p,s/p,s/p,0.1,2.2
2017,10,14 ,0.1,s/p,s/p,s/p,0.1,2.3
2017,10,15 ,s/p,s/p,0.1,s/p,0.1,2.4
2017,10,16 ,s/p,s/p,s/p,s/p,s/p,2.4
2017,10,17 ,0.1,s/p,s/p,s/p,0.1,2.5
2017,10,18 ,s/p,s/p,s/p,0.1,0.1,2.6
2017,10,19 ,s/p,s/p,s/p,s/p,s/p,2.6
2017,10,20 ,s/p,s/p,s/p,s/p,s/p,2.6
2017,10,21 ,s/p,s/p,s/p,s/p,s/p,2.6
2017,10,22 ,s/p,s/p,s/p,s/p,s/p,2.6
2017,10,23 ,0.1,s/p,s/p,s/p,0.1,2.7
2017,10,24 ,s/p,s/p,s/p,s/p,s/p,2.7
2017,10,25 ,s/p,s/p,s/p,s/p,s/p,2.7
2017,10,26 ,s/p,s/p,s/p,s/p,s/p,2.7
2017,10,27 ,s/p,s/p,s/p,s/p,s/p,2.7
2017,10,28 ,s/p,s/p,s/p,s/p,s/p,2.7
2017,10,29 ,s/p,s/p,s/p,s/p,s/p,2.7
2017,10,30 ,s/p,s/p,s/p,s/p,s/p,2.7
2017,10,31 ,s/p,s/p,s/p,s/p,s/p,2.7
