Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2018,4,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2018,4,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2018,4,3 ,s/p,0.0,0.0,9.0,9.0,9.0
2018,4,4 ,5.2,3.4,1.4,1.2,11.2,20.2
2018,4,5 ,s/p,s/p,s/p,s/p,s/p,20.2
2018,4,6 ,s/p,s/p,,s/p,s/p,20.2
2018,4,7 ,0.0,s/p,s/p,s/p,0.0,20.2
2018,4,8 ,s/p,s/p,,s/p,s/p,20.2
2018,4,9 ,0.4,0.2,s/p,2.8,3.4,23.6
2018,4,10 ,s/p,s/p,,s/p,s/p,23.6
2018,4,11 ,s/p,s/p,,s/p,s/p,23.6
2018,4,12 ,s/p,s/p,,s/p,s/p,23.6
2018,4,13 ,s/p,s/p,s/p,s/p,s/p,23.6
2018,4,14 ,s/p,s/p,,s/p,s/p,23.6
2018,4,15 ,s/p,,,2.2,2.2,25.8
2018,4,16 ,s/p,1.0,,s/p,1.0,26.8
2018,4,17 ,0.0,s/p,s/p,s/p,0.0,26.8
2018,4,18 ,0.0,s/p,,,0.0,26.8
2018,4,19 ,9.6,12.4,,1.0,23.0,49.8
2018,4,20 ,0.4,2.4,0.2,s/p,3.0,52.8
2018,4,21 ,s/p,0.8,s/p,8.0,8.8,61.6
2018,4,22 ,0.0,s/p,s/p,s/p,0.0,61.6
2018,4,23 ,s/p,s/p,s/p,s/p,s/p,61.6
2018,4,24 ,s/p,s/p,s/p,s/p,s/p,61.6
2018,4,25 ,2.0,5.6,3.4,1.8,12.8,74.4
2018,4,26 ,s/p,s/p,,0.8,0.8,75.2
2018,4,27 ,2.2,0.4,s/p,s/p,2.6,77.8
2018,4,28 ,s/p,s/p,,s/p,s/p,77.8
2018,4,29 ,s/p,s/p,s/p,s/p,s/p,77.8
2018,4,30 ,s/p,s/p,s/p,s/p,s/p,77.8
