Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2011,8,1 ,s/p,s/p,s/p,1.0,1.0,1.0
2011,8,2 ,s/p,s/p,s/p,s/p,s/p,1.0
2011,8,3 ,0.5,s/p,s/p,s/p,0.5,1.5
2011,8,4 ,s/p,s/p,s/p,s/p,s/p,1.5
2011,8,5 ,s/p,s/p,s/p,s/p,s/p,1.5
2011,8,6 ,s/p,s/p,s/p,s/p,s/p,1.5
2011,8,7 ,s/p,s/p,s/p,s/p,s/p,1.5
2011,8,8 ,s/p,s/p,s/p,s/p,s/p,1.5
2011,8,9 ,s/p,0.1,s/p,s/p,0.1,1.6
2011,8,10 ,1.3,s/p,s/p,s/p,1.3,2.9
2011,8,11 ,s/p,s/p,s/p,s/p,s/p,2.9
2011,8,12 ,1.0,0.1,s/p,s/p,1.1,4.0
2011,8,13 ,s/p,s/p,s/p,s/p,s/p,4.0
2011,8,14 ,s/p,s/p,s/p,s/p,s/p,4.0
2011,8,15 ,1.0,0.8,s/p,1.0,2.8,6.8
2011,8,16 ,s/p,1.0,1.0,1.0,3.0,9.8
2011,8,17 ,1.0,5.0,1.0,s/p,7.0,16.8
2011,8,18 ,4.0,s/p,s/p,s/p,4.0,20.8
2011,8,19 ,s/p,s/p,s/p,s/p,s/p,20.8
2011,8,20 ,s/p,s/p,s/p,s/p,s/p,20.8
2011,8,21 ,s/p,s/p,s/p,s/p,s/p,20.8
2011,8,22 ,0.6,s/p,1.0,1.0,2.6,23.4
2011,8,23 ,1.0,s/p,s/p,s/p,1.0,24.4
2011,8,24 ,s/p,s/p,s/p,s/p,s/p,24.4
2011,8,25 ,s/p,s/p,s/p,s/p,s/p,24.4
2011,8,26 ,s/p,s/p,s/p,s/p,s/p,24.4
2011,8,27 ,s/p,s/p,s/p,s/p,s/p,24.4
2011,8,28 ,s/p,s/p,s/p,s/p,s/p,24.4
2011,8,29 ,s/p,s/p,s/p,s/p,s/p,24.4
2011,8,30 ,s/p,s/p,s/p,s/p,s/p,24.4
2011,8,31 ,s/p,s/p,0.2,s/p,0.2,24.6
