Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2016,7,1 ,s/p,s/p,,s/p,s/p,s/p
2016,7,2 ,s/p,s/p,,s/p,s/p,s/p
2016,7,3 ,s/p,s/p,,s/p,s/p,s/p
2016,7,4 ,s/p,s/p,,s/p,s/p,s/p
2016,7,5 ,s/p,s/p,,s/p,s/p,s/p
2016,7,6 ,s/p,0.0,,0.8,0.8,0.8
2016,7,7 ,0.0,2.0,,0.6,2.6,3.4
2016,7,8 ,s/p,1.4,,1.8,3.2,6.6
2016,7,9 ,4.6,0.2,,0.2,5.0,11.6
2016,7,10 ,s/p,s/p,,0.4,0.4,12.0
2016,7,11 ,s/p,s/p,,s/p,s/p,12.0
2016,7,12 ,s/p,s/p,,0.0,0.0,12.0
2016,7,13 ,s/p,s/p,,0.8,0.8,12.8
2016,7,14 ,s/p,s/p,,s/p,s/p,12.8
2016,7,15 ,s/p,s/p,,s/p,s/p,12.8
2016,7,16 ,s/p,s/p,,2.4,2.4,15.2
2016,7,17 ,s/p,s/p,,2.4,2.4,17.6
2016,7,18 ,s/p,s/p,,s/p,s/p,17.6
2016,7,19 ,s/p,s/p,,0.2,0.2,17.8
2016,7,20 ,1.0,0.2,,5.0,6.2,24.0
2016,7,21 ,0.2,s/p,,s/p,0.2,24.2
2016,7,22 ,s/p,s/p,,s/p,s/p,24.2
2016,7,23 ,s/p,s/p,,s/p,s/p,24.2
2016,7,24 ,s/p,s/p,,s/p,s/p,24.2
2016,7,25 ,s/p,s/p,,s/p,s/p,24.2
2016,7,26 ,s/p,s/p,,s/p,s/p,24.2
2016,7,27 ,6.2,4.6,,2.0,12.8,37.0
2016,7,28 ,s/p,1.6,,1.0,2.6,39.6
2016,7,29 ,0.6,s/p,,0.0,0.6,40.2
2016,7,30 ,s/p,s/p,,s/p,s/p,40.2
2016,7,31 ,0.2,0.0,,s/p,0.2,40.4
