Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2014,11,1 ,,,,,,
2014,11,2 ,,,,s/p,s/p,s/p
2014,11,3 ,s/p,,,s/p,s/p,s/p
2014,11,4 ,s/p,,,s/p,s/p,s/p
2014,11,5 ,s/p,,,4.8,4.8,4.8
2014,11,6 ,3.8,,,10.4,14.2,19.0
2014,11,7 ,s/p,,,,s/p,19.0
2014,11,8 ,,,,,,
2014,11,9 ,,,,s/p,s/p,19.0
2014,11,10 ,s/p,,,s/p,s/p,19.0
2014,11,11 ,s/p,,,s/p,s/p,19.0
2014,11,12 ,s/p,,,s/p,s/p,19.0
2014,11,13 ,s/p,,,s/p,s/p,19.0
2014,11,14 ,s/p,,,,s/p,19.0
2014,11,15 ,,,,,,
2014,11,16 ,,,,s/p,s/p,19.0
2014,11,17 ,s/p,,,1.4,1.4,20.4
2014,11,18 ,s/p,,,s/p,s/p,20.4
2014,11,19 ,s/p,,,s/p,s/p,20.4
2014,11,20 ,s/p,,,s/p,s/p,20.4
2014,11,21 ,s/p,,,,s/p,20.4
2014,11,22 ,,,,,,
2014,11,23 ,,,,s/p,s/p,20.4
2014,11,24 ,s/p,,,s/p,s/p,20.4
2014,11,25 ,s/p,,,s/p,s/p,20.4
2014,11,26 ,s/p,,,s/p,s/p,20.4
2014,11,27 ,s/p,,,s/p,s/p,20.4
2014,11,28 ,s/p,,,,s/p,20.4
2014,11,29 ,,,,,,
2014,11,30 ,,,,s/p,s/p,20.4
