Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2015,9,1 ,,,,,22.1,22.1
2015,9,2 ,,,,,1.1,23.2
2015,9,3 ,,,,,s/p,23.2
2015,9,4 ,,,,,s/p,23.2
2015,9,5 ,,,,,34.5,57.7
2015,9,6 ,,,,,1.2,58.9
2015,9,7 ,,,,,30.1,89.0
2015,9,8 ,,,,,24.4,113.4
2015,9,9 ,,,,,1.2,114.6
2015,9,10 ,,,,,s/p,114.6
2015,9,11 ,,,,,s/p,114.6
2015,9,12 ,,,,,s/p,114.6
2015,9,13 ,,,,,s/p,114.6
2015,9,14 ,,,,,s/p,114.6
2015,9,15 ,,,,,20.1,134.7
2015,9,16 ,,,,,s/p,134.7
2015,9,17 ,,,,,s/p,134.7
2015,9,18 ,,,,,s/p,134.7
2015,9,19 ,,,,,s/p,134.7
2015,9,20 ,,,,,s/p,134.7
2015,9,21 ,,,,,19.9,154.6
2015,9,22 ,,,,,s/p,154.6
2015,9,23 ,,,,,s/p,154.6
2015,9,24 ,,,,,s/p,154.6
2015,9,25 ,,,,,33.3,187.9
2015,9,26 ,,,,,s/p,187.9
2015,9,27 ,,,,,s/p,187.9
2015,9,28 ,,,,,20.4,208.3
2015,9,29 ,,,,,1.2,209.5
2015,9,30 ,,,,,s/p,209.5
