Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,12,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,4 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,5 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,6 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,7 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,8 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,9 ,,s/p,s/p,s/p,s/p,s/p
2020,12,10 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,11 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,12 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,13 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,14 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,15 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,16 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,17 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,18 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,19 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,20 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,21 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,12,22 ,s/p,1.0,0.9,s/p,1.9,1.9
2020,12,23 ,s/p,1.3,s/p,0.8,2.1,4.0
2020,12,24 ,s/p,1.9,s/p,s/p,1.9,5.9
2020,12,25 ,0.2,s/p,0.1,0.1,0.4,6.3
2020,12,26 ,s/p,7.3,5.5,s/p,12.8,19.1
2020,12,27 ,0.3,9.4,1.5,s/p,11.2,30.3
2020,12,28 ,0.1,7.5,5.7,0.5,13.8,44.1
2020,12,29 ,0.9,3.6,0.1,s/p,4.6,48.7
2020,12,30 ,1.2,6.5,3.2,0.1,11.0,59.7
2020,12,31 ,0.1,0.9,0.2,s/p,1.2,60.9
