Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2015,8,1 ,,,,,s/p,s/p
2015,8,2 ,,,,,s/p,s/p
2015,8,3 ,,,,,s/p,s/p
2015,8,4 ,,,,,s/p,s/p
2015,8,5 ,,,,,35.0,35.0
2015,8,6 ,,,,,89.7,124.7
2015,8,7 ,,,,,15.0,139.7
2015,8,8 ,,,,,4.0,143.7
2015,8,9 ,,,,,s/p,143.7
2015,8,10 ,,,,,25.0,168.7
2015,8,11 ,,,,,3.5,172.2
2015,8,12 ,,,,,s/p,172.2
2015,8,13 ,,,,,6.3,178.5
2015,8,14 ,,,,,s/p,178.5
2015,8,15 ,,,,,s/p,178.5
2015,8,16 ,,,,,s/p,178.5
2015,8,17 ,,,,,s/p,178.5
2015,8,18 ,,,,,s/p,178.5
2015,8,19 ,,,,,s/p,178.5
2015,8,20 ,,,,,1.5,180.0
2015,8,21 ,,,,,s/p,180.0
2015,8,22 ,,,,,s/p,180.0
2015,8,23 ,,,,,s/p,180.0
2015,8,24 ,,,,,s/p,180.0
2015,8,25 ,,,,,s/p,180.0
2015,8,26 ,,,,,s/p,180.0
2015,8,27 ,,,,,s/p,180.0
2015,8,28 ,,,,,s/p,180.0
2015,8,29 ,,,,,s/p,180.0
2015,8,30 ,,,,,s/p,180.0
2015,8,31 ,,,,,s/p,180.0
