Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2014,1,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2014,1,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2014,1,3 ,s/p,s/p,0.1,s/p,0.1,0.1
2014,1,4 ,0.1,s/p,0.1,s/p,0.2,0.3
2014,1,5 ,s/p,s/p,s/p,s/p,s/p,0.3
2014,1,6 ,0.1,s/p,s/p,s/p,0.1,0.4
2014,1,7 ,s/p,s/p,s/p,s/p,s/p,0.4
2014,1,8 ,s/p,s/p,s/p,s/p,s/p,0.4
2014,1,9 ,s/p,s/p,s/p,s/p,s/p,0.4
2014,1,10 ,s/p,s/p,s/p,0.1,0.1,0.5
2014,1,11 ,s/p,0.1,0.1,s/p,0.2,0.7
2014,1,12 ,0.1,s/p,s/p,s/p,0.1,0.8
2014,1,13 ,s/p,s/p,s/p,0.1,0.1,0.9
2014,1,14 ,s/p,0.2,s/p,s/p,0.2,1.1
2014,1,15 ,s/p,0.1,0.1,s/p,0.2,1.3
2014,1,16 ,0.1,s/p,0.1,s/p,0.2,1.5
2014,1,17 ,s/p,s/p,s/p,s/p,s/p,1.5
2014,1,18 ,s/p,s/p,s/p,s/p,s/p,1.5
2014,1,19 ,s/p,s/p,s/p,s/p,s/p,1.5
2014,1,20 ,0.1,s/p,s/p,s/p,0.1,1.6
2014,1,21 ,s/p,s/p,s/p,s/p,s/p,1.6
2014,1,22 ,s/p,s/p,s/p,s/p,s/p,1.6
2014,1,23 ,s/p,s/p,s/p,s/p,s/p,1.6
2014,1,24 ,s/p,s/p,s/p,s/p,s/p,1.6
2014,1,25 ,s/p,s/p,s/p,s/p,s/p,1.6
2014,1,26 ,s/p,0.1,s/p,s/p,0.1,1.7
2014,1,27 ,0.1,s/p,s/p,s/p,0.1,1.8
2014,1,28 ,s/p,s/p,0.1,s/p,0.1,1.9
2014,1,29 ,0.1,s/p,s/p,s/p,0.1,2.0
2014,1,30 ,s/p,s/p,s/p,s/p,s/p,2.0
2014,1,31 ,s/p,s/p,s/p,s/p,s/p,2.0
