Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2021,1,1,.,.,.,.,.
2021,1,2,.,.,.,.,.
2021,1,3,.,.,.,.,.
2021,1,4,.,.,.,.,.
2021,1,5,.,.,.,.,.
2021,1,6,23.6,26.7,25.2,.,.
2021,1,7,11.4,23.7,17.6,17.4,15
2021,1,8,.,.,.,.,.
2021,1,9,.,.,.,.,.
2021,1,10,.,.,.,.,.
2021,1,11,.,.,.,.,.
2021,1,12,.,.,.,.,.
2021,1,13,.,.,.,.,.
2021,1,14,.,.,.,.,.
2021,1,15,.,.,.,.,.
2021,1,16,.,.,.,.,.
2021,1,17,.,.,.,.,.
2021,1,18,.,.,.,.,.
2021,1,19,.,.,.,.,.
2021,1,20,.,.,.,.,.
2021,1,21,.,.,.,.,.
2021,1,22,.,.,.,.,.
2021,1,23,.,.,.,.,.
2021,1,24,.,.,.,.,.
2021,1,25,.,.,.,.,.
2021,1,26,.,.,.,.,.
2021,1,27,.,.,.,.,.
2021,1,28,21.3,25.9,23.6,23.6,4
2021,1,29,14.5,23.3,18.9,18.3,20
2021,1,30,13.1,19.6,16.1,16.3,23
2021,1,31,.,.,.,18.4,19
