Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,11,1 ,0.2,s/p,s/p,s/p,0.2,0.2
2020,11,2 ,s/p,s/p,s/p,7.4,7.4,7.6
2020,11,3 ,1.0,s/p,7.4,0.4,8.8,16.4
2020,11,4 ,s/p,0.1,0.3,s/p,0.4,16.8
2020,11,5 ,s/p,s/p,s/p,s/p,s/p,16.8
2020,11,6 ,s/p,s/p,s/p,s/p,s/p,16.8
2020,11,7 ,s/p,s/p,s/p,s/p,s/p,16.8
2020,11,8 ,0.9,s/p,s/p,0.2,1.1,17.9
2020,11,9 ,4.0,s/p,s/p,s/p,4.0,21.9
2020,11,10 ,s/p,s/p,s/p,s/p,s/p,21.9
2020,11,11 ,1.7,s/p,s/p,0.1,1.8,23.7
2020,11,12 ,s/p,0.2,s/p,s/p,0.2,23.9
2020,11,13 ,s/p,0.3,0.7,s/p,1.0,24.9
2020,11,14 ,s/p,s/p,s/p,s/p,s/p,24.9
2020,11,15 ,s/p,s/p,s/p,s/p,s/p,24.9
2020,11,16 ,s/p,s/p,s/p,s/p,s/p,24.9
2020,11,17 ,s/p,s/p,s/p,s/p,s/p,24.9
2020,11,18 ,s/p,s/p,s/p,s/p,s/p,24.9
2020,11,19 ,s/p,s/p,s/p,s/p,s/p,24.9
2020,11,20 ,s/p,s/p,s/p,s/p,s/p,24.9
2020,11,21 ,s/p,s/p,0.5,s/p,0.5,25.4
2020,11,22 ,s/p,s/p,s/p,3.1,3.1,28.5
2020,11,23 ,s/p,s/p,s/p,s/p,s/p,28.5
2020,11,24 ,0.2,0.8,s/p,1.4,2.4,30.9
2020,11,25 ,0.2,0.1,s/p,s/p,0.3,31.2
2020,11,26 ,s/p,0.4,s/p,0.9,1.3,32.5
2020,11,27 ,0.3,0.9,3.3,1.2,5.7,38.2
2020,11,28 ,0.2,s/p,0.7,0.4,1.3,39.5
2020,11,29 ,s/p,0.2,s/p,s/p,0.2,39.7
2020,11,30 ,s/p,s/p,0.3,0.1,0.4,40.1
