Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2015,4,1 ,s/p,s/p,,s/p,s/p,s/p
2015,4,2 ,s/p,s/p,,0.6,0.6,0.6
2015,4,3 ,5.0,s/p,,s/p,5.0,5.6
2015,4,4 ,s/p,s/p,,s/p,s/p,5.6
2015,4,5 ,s/p,s/p,,0.2,0.2,5.8
2015,4,6 ,s/p,s/p,,0.2,0.2,6.0
2015,4,7 ,0.8,0.4,,1.2,2.4,8.4
2015,4,8 ,2.6,2.0,,0.4,5.0,13.4
2015,4,9 ,s/p,s/p,,s/p,s/p,13.4
2015,4,10 ,s/p,s/p,,s/p,s/p,13.4
2015,4,11 ,s/p,s/p,,s/p,s/p,13.4
2015,4,12 ,0.2,0.4,,15.4,16.0,29.4
2015,4,13 ,10.8,1.6,,0.4,12.8,42.2
2015,4,14 ,s/p,s/p,,s/p,s/p,42.2
2015,4,15 ,s/p,0.2,,7.8,8.0,50.2
2015,4,16 ,5.8,6.0,,0.2,12.0,62.2
2015,4,17 ,s/p,0.2,,24.4,24.6,86.8
2015,4,18 ,16.4,2.2,,0.8,19.4,106.2
2015,4,19 ,s/p,0.2,,s/p,0.2,106.4
2015,4,20 ,s/p,s/p,,s/p,s/p,106.4
2015,4,21 ,s/p,s/p,,s/p,s/p,106.4
2015,4,22 ,s/p,s/p,,s/p,s/p,106.4
2015,4,23 ,s/p,s/p,,s/p,s/p,106.4
2015,4,24 ,s/p,s/p,,0.2,0.2,106.6
2015,4,25 ,s/p,s/p,,s/p,s/p,106.6
2015,4,26 ,s/p,s/p,,s/p,s/p,106.6
2015,4,27 ,0.2,s/p,,0.6,0.8,107.4
2015,4,28 ,s/p,s/p,,0.2,0.2,107.6
2015,4,29 ,s/p,s/p,,0.0,0.0,107.6
2015,4,30 ,s/p,s/p,,0.6,0.6,108.2
