Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2016,10,1 ,s/p,,,s/p,s/p,s/p
2016,10,2 ,s/p,,,s/p,s/p,s/p
2016,10,3 ,s/p,,,4.2,4.2,4.2
2016,10,4 ,s/p,,,s/p,s/p,4.2
2016,10,5 ,s/p,,,s/p,s/p,4.2
2016,10,6 ,s/p,,,s/p,s/p,4.2
2016,10,7 ,s/p,,,s/p,s/p,4.2
2016,10,8 ,s/p,,,s/p,s/p,4.2
2016,10,9 ,s/p,,,s/p,s/p,4.2
2016,10,10 ,s/p,,,s/p,s/p,4.2
2016,10,11 ,s/p,,,6.0,6.0,10.2
2016,10,12 ,1.2,,,8.6,9.8,20.0
2016,10,13 ,s/p,,,0.4,0.4,20.4
2016,10,14 ,s/p,,,0.2,0.2,20.6
2016,10,15 ,3.8,,,13.6,17.4,38.0
2016,10,16 ,1.6,,,0.8,2.4,40.4
2016,10,17 ,s/p,,,s/p,s/p,40.4
2016,10,18 ,s/p,,,1.2,1.2,41.6
2016,10,19 ,s/p,,,s/p,s/p,41.6
2016,10,20 ,s/p,s/p,,s/p,s/p,41.6
2016,10,21 ,s/p,,,s/p,s/p,41.6
2016,10,22 ,s/p,,,s/p,s/p,41.6
2016,10,23 ,0.2,,,3.4,3.6,45.2
2016,10,24 ,s/p,,,s/p,s/p,45.2
2016,10,25 ,s/p,,,s/p,s/p,45.2
2016,10,26 ,s/p,,,s/p,s/p,45.2
2016,10,27 ,s/p,,,s/p,s/p,45.2
2016,10,28 ,s/p,,,s/p,s/p,45.2
2016,10,29 ,s/p,,,s/p,s/p,45.2
2016,10,30 ,s/p,,,s/p,s/p,45.2
2016,10,31 ,s/p,,,13.4,13.4,58.6
