Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2011,6,1 ,s/p,1.0,s/p,s/p,1.0,1.0
2011,6,2 ,s/p,s/p,s/p,0.0,0.0,1.0
2011,6,3 ,0.0,0.0,0.0,s/p,0.0,1.0
2011,6,4 ,0.0,1.0,2.0,0.0,3.0,4.0
2011,6,5 ,0.0,4.0,4.0,2.0,10.0,14.0
2011,6,6 ,2.0,3.0,0.0,s/p,5.0,19.0
2011,6,7 ,s/p,s/p,s/p,s/p,s/p,19.0
2011,6,8 ,s/p,0.0,s/p,0.0,0.0,19.0
2011,6,9 ,0.0,0.0,1.0,1.0,2.0,21.0
2011,6,10 ,s/p,s/p,s/p,s/p,s/p,21.0
2011,6,11 ,s/p,s/p,s/p,s/p,s/p,21.0
2011,6,12 ,s/p,s/p,s/p,s/p,s/p,21.0
2011,6,13 ,s/p,s/p,1.0,1.0,2.0,23.0
2011,6,14 ,3.0,3.0,s/p,0.0,6.0,29.0
2011,6,15 ,0.0,s/p,s/p,1.0,1.0,30.0
2011,6,16 ,0.0,0.0,3.0,1.0,4.0,34.0
2011,6,17 ,0.0,0.0,s/p,s/p,0.0,34.0
2011,6,18 ,s/p,s/p,s/p,s/p,s/p,34.0
2011,6,19 ,s/p,s/p,s/p,s/p,s/p,34.0
2011,6,20 ,0.0,6.0,0.0,0.0,6.0,40.0
2011,6,21 ,4.0,s/p,s/p,4.0,8.0,48.0
2011,6,22 ,s/p,0.0,s/p,1.0,1.0,49.0
2011,6,23 ,0.0,0.0,s/p,s/p,0.0,49.0
2011,6,24 ,1.0,1.0,1.0,s/p,3.0,52.0
2011,6,25 ,s/p,s/p,s/p,s/p,s/p,52.0
2011,6,26 ,s/p,3.0,s/p,0.0,3.0,55.0
2011,6,27 ,s/p,s/p,4.0,2.0,6.0,61.0
2011,6,28 ,0.0,s/p,1.0,s/p,1.0,62.0
2011,6,29 ,s/p,0.0,s/p,s/p,0.0,62.0
2011,6,30 ,0.0,1.0,0.0,s/p,1.0,63.0
