Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2016,1,1 ,,,,,,
2016,1,2 ,,,,,,
2016,1,3 ,,,,,,
2016,1,4 ,,,,,,
2016,1,5 ,,,,,,
2016,1,6 ,,,,,,
2016,1,7 ,,,,,,
2016,1,8 ,,,,,,
2016,1,9 ,,,,,,
2016,1,10 ,,,,,,
2016,1,11 ,,,,,,
2016,1,12 ,,,,,,
2016,1,13 ,,,,,,
2016,1,14 ,,,,,,
2016,1,15 ,,,,,,
2016,1,16 ,,,,,,
2016,1,17 ,,,,,,
2016,1,18 ,,,,,,
2016,1,19 ,,,,,,
2016,1,20 ,,,,,,
2016,1,21 ,,,,,,
2016,1,22 ,,,,,,
2016,1,23 ,,,,,2.7,2.7
2016,1,24 ,,,,,,
2016,1,25 ,,,,,,
2016,1,26 ,,,,,,
2016,1,27 ,,,,,,
2016,1,28 ,,,,,,
2016,1,29 ,,,,,,
2016,1,30 ,,,,,,
2016,1,31 ,,,,,,
