Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1997,11,1 ,,,,,s/p,s/p
1997,11,2 ,,,,,s/p,s/p
1997,11,3 ,,,,,s/p,s/p
1997,11,4 ,,,,,s/p,s/p
1997,11,5 ,,,,,s/p,s/p
1997,11,6 ,,,,,s/p,s/p
1997,11,7 ,,,,,s/p,s/p
1997,11,8 ,,,,,s/p,s/p
1997,11,9 ,,,,,s/p,s/p
1997,11,10 ,,,,,s/p,s/p
1997,11,11 ,,,,,s/p,s/p
1997,11,12 ,,,,,s/p,s/p
1997,11,13 ,,,,,s/p,s/p
1997,11,14 ,,,,,s/p,s/p
1997,11,15 ,,,,,s/p,s/p
1997,11,16 ,,,,,s/p,s/p
1997,11,17 ,,,,,s/p,s/p
1997,11,18 ,,,,,s/p,s/p
1997,11,19 ,,,,,s/p,s/p
1997,11,20 ,,,,,s/p,s/p
1997,11,21 ,,,,,s/p,s/p
1997,11,22 ,,,,,s/p,s/p
1997,11,23 ,,,,,0.5,0.5
1997,11,24 ,,,,,s/p,0.5
1997,11,25 ,,,,,s/p,0.5
1997,11,26 ,,,,,s/p,0.5
1997,11,27 ,,,,,s/p,0.5
1997,11,28 ,,,,,s/p,0.5
1997,11,29 ,,,,,s/p,0.5
1997,11,30 ,,,,,s/p,0.5
