Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2015,12,1 ,,,,,s/p,s/p
2015,12,2 ,,,,,s/p,s/p
2015,12,3 ,,,,,s/p,s/p
2015,12,4 ,,,,,s/p,s/p
2015,12,5 ,,,,,s/p,s/p
2015,12,6 ,,,,,s/p,s/p
2015,12,7 ,,,,,s/p,s/p
2015,12,8 ,,,,,s/p,s/p
2015,12,9 ,,,,,s/p,s/p
2015,12,10 ,,,,,s/p,s/p
2015,12,11 ,,,,,s/p,s/p
2015,12,12 ,,,,,s/p,s/p
2015,12,13 ,,,,,8.0,8.0
2015,12,14 ,,,,,0.6,8.6
2015,12,15 ,,,,,s/p,8.6
2015,12,16 ,,,,,s/p,8.6
2015,12,17 ,,,,,s/p,8.6
2015,12,18 ,,,,,s/p,8.6
2015,12,19 ,,,,,s/p,8.6
2015,12,20 ,,,,,s/p,8.6
2015,12,21 ,,,,,2.4,11.0
2015,12,22 ,,,,,7.1,18.1
2015,12,23 ,,,,,s/p,18.1
2015,12,24 ,,,,,s/p,18.1
2015,12,25 ,,,,,s/p,18.1
2015,12,26 ,,,,,s/p,18.1
2015,12,27 ,,,,,s/p,18.1
2015,12,28 ,,,,,s/p,18.1
2015,12,29 ,,,,,s/p,18.1
2015,12,30 ,,,,,0.1,18.2
2015,12,31 ,,,,,s/p,18.2
