Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2010,2,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,2,2 ,s/p,s/p,s/p,2.2,2.2,2.2
2010,2,3 ,0.1,s/p,s/p,s/p,0.1,2.3
2010,2,4 ,s/p,s/p,s/p,0.3,0.3,2.6
2010,2,5 ,0.5,s/p,s/p,5.5,6.0,8.6
2010,2,6 ,16.0,s/p,s/p,7.6,23.6,32.2
2010,2,7 ,s/p,s/p,s/p,0.1,0.1,32.3
2010,2,8 ,s/p,s/p,s/p,1.0,1.0,33.3
2010,2,9 ,1.0,s/p,s/p,s/p,1.0,34.3
2010,2,10 ,s/p,s/p,s/p,s/p,s/p,34.3
2010,2,11 ,s/p,s/p,s/p,s/p,s/p,34.3
2010,2,12 ,s/p,s/p,s/p,0.6,0.6,34.9
2010,2,13 ,s/p,s/p,s/p,s/p,s/p,34.9
2010,2,14 ,s/p,s/p,s/p,s/p,s/p,34.9
2010,2,15 ,s/p,s/p,s/p,s/p,s/p,34.9
2010,2,16 ,s/p,s/p,s/p,13.8,13.8,48.7
2010,2,17 ,3.0,s/p,s/p,19.0,22.0,70.7
2010,2,18 ,22.5,s/p,s/p,2.3,24.8,95.5
2010,2,19 ,2.9,s/p,s/p,s/p,2.9,98.4
2010,2,20 ,s/p,s/p,s/p,s/p,s/p,98.4
2010,2,21 ,s/p,s/p,s/p,s/p,s/p,98.4
2010,2,22 ,s/p,s/p,s/p,s/p,s/p,98.4
2010,2,23 ,s/p,s/p,s/p,0.0,0.0,98.4
2010,2,24 ,s/p,s/p,s/p,0.0,0.0,98.4
2010,2,25 ,s/p,s/p,s/p,s/p,s/p,98.4
2010,2,26 ,s/p,s/p,s/p,s/p,s/p,98.4
2010,2,27 ,s/p,s/p,s/p,s/p,s/p,98.4
2010,2,28 ,s/p,s/p,s/p,0.0,0.0,98.4
