Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2015,4,1 ,13.8,3.8,,33.5,51.1,51.1
2015,4,2 ,8.4,s/p,,s/p,8.4,59.5
2015,4,3 ,s/p,,,5.4,5.4,64.9
2015,4,4 ,6.6,,,s/p,6.6,71.5
2015,4,5 ,s/p,,,s/p,s/p,71.5
2015,4,6 ,s/p,,,8.0,8.0,79.5
2015,4,7 ,4.0,1.3,,s/p,5.3,84.8
2015,4,8 ,s/p,,,1.5,1.5,86.3
2015,4,9 ,0.2,,,s/p,0.2,86.5
2015,4,10 ,s/p,,,s/p,s/p,86.5
2015,4,11 ,s/p,,,s/p,s/p,86.5
2015,4,12 ,s/p,,,2.1,2.1,88.6
2015,4,13 ,4.5,,,0.2,4.7,93.3
2015,4,14 ,s/p,,,s/p,s/p,93.3
2015,4,15 ,s/p,,,1.9,1.9,95.2
2015,4,16 ,0.9,,,s/p,0.9,96.1
2015,4,17 ,s/p,s/p,,s/p,s/p,96.1
2015,4,18 ,13.8,,,15.0,28.8,124.9
2015,4,19 ,s/p,,,0.7,0.7,125.6
2015,4,20 ,0.0,,,s/p,0.0,125.6
2015,4,21 ,s/p,,,s/p,s/p,125.6
2015,4,22 ,s/p,,,s/p,s/p,125.6
2015,4,23 ,s/p,,,s/p,s/p,125.6
2015,4,24 ,s/p,,,s/p,s/p,125.6
2015,4,25 ,s/p,,,s/p,s/p,125.6
2015,4,26 ,s/p,,,s/p,s/p,125.6
2015,4,27 ,s/p,,,s/p,s/p,125.6
2015,4,28 ,s/p,s/p,,s/p,s/p,125.6
2015,4,29 ,0.1,,,s/p,0.1,125.7
2015,4,30 ,s/p,,,0.4,0.4,126.1
