Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2012,5,1 ,s/p,s/p,s/p,18.4,18.4,18.4
2012,5,2 ,2.8,s/p,s/p,0.4,3.2,21.6
2012,5,3 ,0.0,s/p,s/p,7.2,7.2,28.8
2012,5,4 ,0.0,s/p,s/p,0.0,0.0,28.8
2012,5,5 ,s/p,s/p,s/p,14.8,14.8,43.6
2012,5,6 ,s/p,s/p,s/p,2.0,2.0,45.6
2012,5,7 ,0.0,3.2,s/p,0.4,3.6,49.2
2012,5,8 ,0.0,6.8,s/p,0.0,6.8,56.0
2012,5,9 ,0.0,0.4,s/p,8.8,9.2,65.2
2012,5,10 ,4.0,0.0,s/p,0.0,4.0,69.2
2012,5,11 ,0.0,0.0,s/p,0.0,0.0,69.2
2012,5,12 ,s/p,0.0,s/p,0.0,0.0,69.2
2012,5,13 ,s/p,2.0,s/p,5.2,7.2,76.4
2012,5,14 ,4.0,0.0,s/p,25.6,29.6,106.0
2012,5,15 ,10.8,0.0,s/p,7.6,18.4,124.4
2012,5,16 ,1.2,3.4,s/p,5.6,10.2,134.6
2012,5,17 ,6.4,s/p,s/p,0.0,6.4,141.0
2012,5,18 ,0.0,s/p,s/p,36.8,36.8,177.8
2012,5,19 ,10.4,s/p,s/p,5.2,15.6,193.4
2012,5,20 ,2.0,s/p,s/p,3.6,5.6,199.0
2012,5,21 ,3.6,s/p,s/p,0.0,3.6,202.6
2012,5,22 ,0.0,0.4,s/p,0.4,0.8,203.4
2012,5,23 ,0.0,0.0,s/p,0.4,0.4,203.8
2012,5,24 ,0.0,0.0,s/p,0.0,0.0,203.8
2012,5,25 ,0.0,1.2,s/p,12.0,13.2,217.0
2012,5,26 ,s/p,12.0,s/p,25.1,37.1,254.1
2012,5,27 ,s/p,30.1,s/p,20.4,50.5,304.6
2012,5,28 ,6.8,24.8,s/p,2.4,34.0,338.6
2012,5,29 ,0.4,0.8,s/p,0.8,2.0,340.6
2012,5,30 ,0.4,0.0,s/p,0.0,0.4,341.0
2012,5,31 ,0.4,5.2,s/p,26.0,31.6,372.6
