Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2018,7,1 ,15.3,2.7,0.4,s/p,18.4,18.4
2018,7,2 ,s/p,s/p,0.2,s/p,0.2,18.6
2018,7,3 ,s/p,s/p,0.2,s/p,0.2,18.8
2018,7,4 ,17.6,4.7,8.8,13.4,44.5,63.3
2018,7,5 ,30.3,7.5,16.9,6.3,61.0,124.3
2018,7,6 ,s/p,s/p,0.2,0.2,0.4,124.7
2018,7,7 ,s/p,s/p,0.2,s/p,0.2,124.9
2018,7,8 ,s/p,s/p,0.2,0.2,0.4,125.3
2018,7,9 ,s/p,s/p,0.4,s/p,0.4,125.7
2018,7,10 ,s/p,s/p,s/p,s/p,s/p,125.7
2018,7,11 ,s/p,s/p,0.4,s/p,0.4,126.1
2018,7,12 ,s/p,s/p,0.4,0.4,0.8,126.9
2018,7,13 ,s/p,s/p,0.4,s/p,0.4,127.3
2018,7,14 ,s/p,s/p,s/p,s/p,s/p,127.3
2018,7,15 ,s/p,s/p,0.4,s/p,0.4,127.7
2018,7,16 ,s/p,s/p,s/p,s/p,s/p,127.7
2018,7,17 ,s/p,s/p,s/p,s/p,s/p,127.7
2018,7,18 ,s/p,s/p,s/p,0.4,0.4,128.1
2018,7,19 ,s/p,s/p,s/p,0.4,0.4,128.5
2018,7,20 ,s/p,s/p,s/p,s/p,s/p,128.5
2018,7,21 ,s/p,s/p,s/p,s/p,s/p,128.5
2018,7,22 ,s/p,s/p,0.4,s/p,0.4,128.9
2018,7,23 ,s/p,s/p,s/p,0.4,0.4,129.3
2018,7,24 ,s/p,s/p,s/p,0.4,0.4,129.7
2018,7,25 ,s/p,s/p,s/p,s/p,s/p,129.7
2018,7,26 ,s/p,s/p,s/p,0.4,0.4,130.1
2018,7,27 ,2.4,0.2,s/p,0.4,3.0,133.1
2018,7,28 ,s/p,s/p,s/p,s/p,s/p,133.1
2018,7,29 ,s/p,s/p,0.2,s/p,0.2,133.3
2018,7,30 ,s/p,s/p,0.4,s/p,0.4,133.7
2018,7,31 ,s/p,s/p,0.4,s/p,0.4,134.1
