Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,2,1 ,15.4,0.2,s/p,0.1,15.7,15.7
2020,2,2 ,s/p,s/p,38.6,0.2,38.8,54.5
2020,2,3 ,0.4,s/p,2.0,7.7,10.1,64.6
2020,2,4 ,1.9,s/p,0.2,s/p,2.1,66.7
2020,2,5 ,s/p,s/p,s/p,s/p,s/p,66.7
2020,2,6 ,s/p,s/p,s/p,,s/p,66.7
2020,2,7 ,s/p,s/p,s/p,s/p,s/p,66.7
2020,2,8 ,s/p,s/p,s/p,s/p,s/p,66.7
2020,2,9 ,s/p,s/p,s/p,0.1,0.1,66.8
2020,2,10 ,s/p,s/p,s/p,0.1,0.1,66.9
2020,2,11 ,s/p,s/p,8.6,0.8,9.4,76.3
2020,2,12 ,0.7,s/p,s/p,s/p,0.7,77.0
2020,2,13 ,s/p,s/p,0.5,7.8,8.3,85.3
2020,2,14 ,3.4,s/p,s/p,2.9,6.3,91.6
2020,2,15 ,4.9,s/p,s/p,s/p,4.9,96.5
2020,2,16 ,s/p,1.4,0.1,0.2,1.7,98.2
2020,2,17 ,s/p,s/p,s/p,s/p,s/p,98.2
2020,2,18 ,1.0,1.5,s/p,0.1,2.6,100.8
2020,2,19 ,s/p,s/p,s/p,s/p,s/p,100.8
2020,2,20 ,s/p,s/p,s/p,s/p,s/p,100.8
2020,2,21 ,s/p,s/p,s/p,s/p,s/p,100.8
2020,2,22 ,s/p,s/p,s/p,s/p,s/p,100.8
2020,2,23 ,s/p,s/p,s/p,s/p,s/p,100.8
2020,2,24 ,s/p,s/p,s/p,s/p,s/p,100.8
2020,2,25 ,s/p,s/p,s/p,s/p,s/p,100.8
2020,2,26 ,s/p,s/p,s/p,s/p,s/p,100.8
2020,2,27 ,s/p,s/p,s/p,0.1,0.1,100.9
2020,2,28 ,0.1,s/p,s/p,s/p,0.1,101.0
2020,2,29 ,s/p,s/p,s/p,s/p,s/p,101.0
