Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2016,5,1 ,,,,,s/p,s/p
2016,5,2 ,,,,,s/p,s/p
2016,5,3 ,,,,,s/p,s/p
2016,5,4 ,,,,,s/p,s/p
2016,5,5 ,,,,,s/p,s/p
2016,5,6 ,,,,,s/p,s/p
2016,5,7 ,,,,,s/p,s/p
2016,5,8 ,,,,,s/p,s/p
2016,5,9 ,,,,,1.0,1.0
2016,5,10 ,,,,,s/p,1.0
2016,5,11 ,,,,,5.0,6.0
2016,5,12 ,,,,,s/p,6.0
2016,5,13 ,,,,,s/p,6.0
2016,5,14 ,,,,,9.0,15.0
2016,5,15 ,,,,,s/p,15.0
2016,5,16 ,,,,,s/p,15.0
2016,5,17 ,,,,,s/p,15.0
2016,5,18 ,,,,,20.5,35.5
2016,5,19 ,,,,,5.0,40.5
2016,5,20 ,,,,,s/p,40.5
2016,5,21 ,,,,,s/p,40.5
2016,5,22 ,,,,,s/p,40.5
2016,5,23 ,,,,,s/p,40.5
2016,5,24 ,,,,,8.0,48.5
2016,5,25 ,,,,,10.0,58.5
2016,5,26 ,,,,,s/p,58.5
2016,5,27 ,,,,,s/p,58.5
2016,5,28 ,,,,,s/p,58.5
2016,5,29 ,,,,,14.0,72.5
2016,5,30 ,,,,,6.5,79.0
2016,5,31 ,,,,,7.0,86.0
