Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2014,5,1 ,,,,,s/p,s/p
2014,5,2 ,,,,,s/p,s/p
2014,5,3 ,,,,,7.3,7.3
2014,5,4 ,,,,,s/p,7.3
2014,5,5 ,,,,,81.0,88.3
2014,5,6 ,,,,,s/p,88.3
2014,5,7 ,,,,,s/p,88.3
2014,5,8 ,,,,,s/p,88.3
2014,5,9 ,,,,,s/p,88.3
2014,5,10 ,,,,,s/p,88.3
2014,5,11 ,,,,,52.0,140.3
2014,5,12 ,,,,,10.3,150.6
2014,5,13 ,,,,,15.2,165.8
2014,5,14 ,,,,,s/p,165.8
2014,5,15 ,,,,,30.6,196.4
2014,5,16 ,,,,,s/p,196.4
2014,5,17 ,,,,,4.3,200.7
2014,5,18 ,,,,,s/p,200.7
2014,5,19 ,,,,,s/p,200.7
2014,5,20 ,,,,,s/p,200.7
2014,5,21 ,,,,,s/p,200.7
2014,5,22 ,,,,,s/p,200.7
2014,5,23 ,,,,,s/p,200.7
2014,5,24 ,,,,,s/p,200.7
2014,5,25 ,,,,,s/p,200.7
2014,5,26 ,,,,,s/p,200.7
2014,5,27 ,,,,,s/p,200.7
2014,5,28 ,,,,,8.3,209.0
2014,5,29 ,,,,,7.2,216.2
2014,5,30 ,,,,,8.9,225.1
2014,5,31 ,,,,,s/p,225.1
