Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2011,7,1 ,,,,,s/p,s/p
2011,7,2 ,,,,,s/p,s/p
2011,7,3 ,,,,,s/p,s/p
2011,7,4 ,,,,,s/p,s/p
2011,7,5 ,,,,,10.0,10.0
2011,7,6 ,,,,,s/p,10.0
2011,7,7 ,,,,,s/p,10.0
2011,7,8 ,,,,,s/p,10.0
2011,7,9 ,,,,,s/p,10.0
2011,7,10 ,,,,,s/p,10.0
2011,7,11 ,,,,,s/p,10.0
2011,7,12 ,,,,,s/p,10.0
2011,7,13 ,,,,,s/p,10.0
2011,7,14 ,,,,,20.0,30.0
2011,7,15 ,,,,,18.5,48.5
2011,7,16 ,,,,,2.0,50.5
2011,7,17 ,,,,,4.0,54.5
2011,7,18 ,,,,,s/p,54.5
2011,7,19 ,,,,,s/p,54.5
2011,7,20 ,,,,,s/p,54.5
2011,7,21 ,,,,,s/p,54.5
2011,7,22 ,,,,,s/p,54.5
2011,7,23 ,,,,,s/p,54.5
2011,7,24 ,,,,,17.0,71.5
2011,7,25 ,,,,,s/p,71.5
2011,7,26 ,,,,,s/p,71.5
2011,7,27 ,,,,,s/p,71.5
2011,7,28 ,,,,,5.0,76.5
2011,7,29 ,,,,,s/p,76.5
2011,7,30 ,,,,,10.0,86.5
2011,7,31 ,,,,,s/p,86.5
