Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2014,1,1 ,,,,,s/p,s/p
2014,1,2 ,,,,,s/p,s/p
2014,1,3 ,,,,,s/p,s/p
2014,1,4 ,,,,,s/p,s/p
2014,1,5 ,,,,,s/p,s/p
2014,1,6 ,,,,,s/p,s/p
2014,1,7 ,,,,,s/p,s/p
2014,1,8 ,,,,,s/p,s/p
2014,1,9 ,,,,,s/p,s/p
2014,1,10 ,,,,,s/p,s/p
2014,1,11 ,,,,,s/p,s/p
2014,1,12 ,,,,,s/p,s/p
2014,1,13 ,,,,,s/p,s/p
2014,1,14 ,,,,,s/p,s/p
2014,1,15 ,,,,,s/p,s/p
2014,1,16 ,,,,,s/p,s/p
2014,1,17 ,,,,,s/p,s/p
2014,1,18 ,,,,,s/p,s/p
2014,1,19 ,,,,,s/p,s/p
2014,1,20 ,,,,,0.6,0.6
2014,1,21 ,,,,,s/p,0.6
2014,1,22 ,,,,,3.8,4.4
2014,1,23 ,,,,,25.9,30.3
2014,1,24 ,,,,,s/p,30.3
2014,1,25 ,,,,,s/p,30.3
2014,1,26 ,,,,,s/p,30.3
2014,1,27 ,,,,,s/p,30.3
2014,1,28 ,,,,,s/p,30.3
2014,1,29 ,,,,,s/p,30.3
2014,1,30 ,,,,,s/p,30.3
2014,1,31 ,,,,,0.7,31.0
