Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2010,2,1 ,,,,,s/p,s/p
2010,2,2 ,,,,,s/p,s/p
2010,2,3 ,,,,,2.3,2.3
2010,2,4 ,,,,,s/p,2.3
2010,2,5 ,,,,,s/p,2.3
2010,2,6 ,,,,,33.6,35.9
2010,2,7 ,,,,,1.0,36.9
2010,2,8 ,,,,,s/p,36.9
2010,2,9 ,,,,,s/p,36.9
2010,2,10 ,,,,,s/p,36.9
2010,2,11 ,,,,,s/p,36.9
2010,2,12 ,,,,,s/p,36.9
2010,2,13 ,,,,,s/p,36.9
2010,2,14 ,,,,,s/p,36.9
2010,2,15 ,,,,,s/p,36.9
2010,2,16 ,,,,,2.0,38.9
2010,2,17 ,,,,,6.5,45.4
2010,2,18 ,,,,,5.8,51.2
2010,2,19 ,,,,,s/p,51.2
2010,2,20 ,,,,,4.3,55.5
2010,2,21 ,,,,,s/p,55.5
2010,2,22 ,,,,,5.0,60.5
2010,2,23 ,,,,,s/p,60.5
2010,2,24 ,,,,,s/p,60.5
2010,2,25 ,,,,,s/p,60.5
2010,2,26 ,,,,,s/p,60.5
2010,2,27 ,,,,,s/p,60.5
2010,2,28 ,,,,,s/p,60.5
